"","GH2_1_D","GH2_1_M","GH2_2_D","GH2_2_M","GH2_3_D","GH2_3_M","GH2_10_D","GH2_10_M","GH2_11_D","GH2_11_M","GH3_2_D","GH3_2_M","GH3_3_D","GH3_3_M","GH3_6_D","GH3_6_M","GH3_7_D","GH3_7_M","GH3_9_D","GH3_9_M","GH3_10_D","GH3_10_M","GH4_2_D","GH4_2_M","GH4_3_D","GH4_3_M","GH4_4_D","GH4_4_M","GH4_5_D","GH4_5_M","GH4_6_D","GH4_6_M","GH4_7_D","GH4_7_M","GH4_10_D","GH4_10_M","GH4_11_D","GH4_11_M","GH4_12_D","GH4_12_M","GH5_2_D","GH5_2_M","GH5_3_D","GH5_3_M","GH5_4_D","GH5_4_M","GH5_6_D","GH5_6_M","GH5_7_D","GH5_7_M","GH5_10_D","GH5_10_M"
"ASV_11",0.00306513409961686,0.00138084910517857,0.00538612978715501,0.00227014755959137,0.000670011406146557,0.000215275983811246,0.013419898932432,0.00882022471910112,0.0086594232497345,0.00310273342577465,0.00608960036449982,0.00661137904646652,0.00994200497100249,0.00752110514198005,0.0053619610769849,0.00308666093615691,0,0.00323770600567925,0.164141414141414,0.00294448546215238,0.00352910317857739,0.00360775964040691,0.00614645858343337,0.000321045691681477,0.000522528085884616,0,0.000376591915585474,0.000256282288196177,0.000983873464882709,0.00248736471646688,0.0299243880558759,0.01562568103561,0.000329210137735712,0,0.00119651606606908,0,0,0,0,0.000568407889501506,0.142347166443552,0.216244002741604,0.0408915167744356,0.0371561943782114,0.853636977352974,0.441928721174004,0.774991528295493,0.795333141766687,0.0668187121664858,0.087047641931307,0.0702867216103419,0.0332145584118096
"ASV_1755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384153661464586,0,0.00325392489846329,0,0.00141584075955693,0.000134885414840093,0.000349599708333958,0,0,0,0,0,0.00197859639975669,0.00127567291746396,0,0,0.00215942960668576,0.00375555212706352,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199637023593466,0.000246233175575117,0,0,0,0,0,0,0,0.000889031490431214,0,0,0,0.000426626146923032,0.000954113243091814,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1277",0,0,0,0,0,0,0,0,0,0,0.000271622462301431,0,0,0,0.00174522073597796,0,0,0.000769618640694249,0,0,0.000111278028153341,0,0,0.000217852433641002,0,0,0,0,0.000224742669643258,0,0,0,0,0,0.000294115681044913,0,0,4.74601517264543e-05,0.000181170007597452,0.000227363155800603,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265385738170431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163100514033997,0,0,0,9.93512944889252e-05,0.00107591493369928,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_243",0,0,0,0,0,0,0,0,0.000196062413201536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00752647021303738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_41",0,0,0,0,0,0,0.000374820119808574,0,0,0,0.00941478502396411,0.0125553914327917,0.0110811930405965,0.00583269378357636,0.00595901027613525,0,0.00556287512809252,0.00225577877444866,0,0.00132721583517913,0.0148635651890534,0.0157321977762006,0,0,0,0.00338777979431337,0,0,0.000489439591667541,0.000807070466513191,0.011277713699859,0.0049252495314475,0,0,0.000427804626974419,0,0.00171458390279055,0.00032491950028111,0.000356495821401438,0.000170522366850452,0.00867668203678913,0.0257025359835504,0.02085430215154,0.00933606474795983,0.05193322939888,0.0419287211740042,0,0,0.0214449200948048,0.00990482292792973,0.0266833406156303,0.0453582336472385
"ASV_899",0,0,0.000160964798236816,0,0,0,0.000254342224155818,0,0,0,0,0,0,0.00214888718342287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000414525368453121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_69",0,0,0,0,0,0,0.000876811351695057,0.000674157303370786,8.16926721673066e-05,0,0,0,0.000414250207125104,0,0.000206670876628968,0,0,0,0,0,0,0,0.00475390156062425,0.00012612509316058,0.000676911383986889,0,0.000275201784466308,0,0.0388704932851885,0.0245031885898759,0.177688068691529,0.0566185764721266,4.35719299944325e-05,0,0.0254476908576814,0.00204107666794234,0.00124245210347141,6.5714056236629e-05,4.38314534509964e-05,0.000349164846408068,0.000991620804204472,0.0106237148732008,9.28508555277828e-05,0.000255230547066528,0,0.0557651991614256,0.000231422171897083,0.000243142282442917,0.0111391622862114,0.00413813356827253,0.00494191740368534,0.00203614151183507
"ASV_20",0,0,0.000668623008060622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99313785715356e-05,0,0.00121748045623478,0.00082813930174781,0,0,0,0,0,0,0,0,0,0,0.000174559608392232,0,0,0,0,0,0,0,0,0
"ASV_125",0,0,0,0,0,0,0.000220876142030053,0,0,0,0,0,0.00207125103562552,0,0.000620012629886905,0,0,0,0,0,0.000246401348053827,0,0.010516206482593,0.00205239924324944,0.00566467947652186,0.0147610405323654,0.00606168141048157,0.00156467081214508,0.00104380484345424,0.00123045169484798,0.00845828527489427,0.00483807697336878,0.0015589068286897,0,0.0116710449796459,0.0109707870901901,0.00708197698978704,0.000627934315150011,0.00783706387703816,0.0119852863557746,0,0,0,0,0.000116562003700844,0,0,0,0.000113830855479533,0.000293673995167728,0.000210935498937789,0
"ASV_2793",0,0,0,0,0,0,0,0,0,0,0,0,0.00642087821043911,0.00475825019186493,0.00022963430736552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_564",0,0,0,0,0,0,0,0,0,0,0.00129239719966003,0.00324785107935435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_255",0,0.000967374514362391,0.00139915555390463,0,0.00111668567691093,0.00216711157036654,0.000515377664736789,0,0.0082346213544645,0.00700174357143838,0.00042057671582157,8.89822213521738e-05,0,0,0.000195189161260692,0,0.000878348704435661,0,0,0,0.000373576237371931,0,0.00129651860744298,0.000435704867282004,0.00237512766311189,0,0.000463497742259045,0,0.000559359533334332,0.000238151940938319,0.00294758426246315,0.00213572767292856,0.000668102926581298,0.000220225510923185,0.000882347043134738,0,0.0013169992296797,9.12695225508736e-05,0.000525977441411957,0.001185536455246,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_70",0.0130268199233716,0.0138162924591596,0.00205539665440858,0,0.000111668567691093,0,0.00079649275459322,0,0.00898619393840372,0.00517579867927896,0,0,0.00434962717481359,0,0,0,0,0,0,0,0,0,0.00172869147659064,0.00133004643696612,0.0131107047003776,0.00538415003024803,0.00227041472184704,0.000553030200844383,0.00153823871666941,0.000357227911407478,0.00140971421248238,0.00128579523166107,0.0040231415361526,6.92137320044297e-05,0.00348259704146363,0,0.00390129960490023,0.00156618500697299,0.00183507685114838,0.00125049735690331,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_4115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60425983393745e-05,0,0,0,0,0,0,0,0,0.00471998979461666,0,0,0,0,0,0,0.000174559608392232,8.73157134701279e-05,0,0,0,0,0,0,0,0
"ASV_2210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173795629708358,0,0,0,5.84419379346619e-05,6.09008453037328e-05,0,0,0,0,0,0,0.000454579266226414,0,0.000134157793958021,0.00124144007048176,0,0
"ASV_887",0,0,0,0,0,0,0,0,0,0,7.00961193035951e-05,0,0.00393537696768848,0.00552570990023024,0.000528158906940697,0.000586074861295616,0,0.00156577585520554,0,0,0.00224145742423159,0,0,0,0,0.000967937084089534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126275504009247,0,0,0,9.35039170010448e-05,0,0,0
"ASV_186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782713085234094,0.000997534827724589,0.00877609671519844,0.0169388989715668,0.00568146841878469,0.00190188434924532,0.00138841027024057,0.000542457198803948,0.00346020761245675,0.00169986488253498,0.00166541599089831,0,0.0122926985782181,0.0132669983416252,0.00464677086698308,0.000386982775615704,0.00735199579218047,0.00982533637566889,0,0,0,0,0,0.0226415094339623,0,0,0,0,0,0
"ASV_500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182472989195678,0,0.00201885851364511,0,0.000293307165023302,0,0.000549370970239076,0.000674763832658569,0.0067922593874151,0.00222290023100728,0.000639054973251676,0,0.0017312718497871,0,0.00186367815520712,0,0.0011922155338671,0.00138853927292511,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152496703548701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000564347833147924,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000912364945978391,0,0,0,0,0,0.00021974838809563,0,0.00102524669998718,0,0,0,0.000474595758049746,0,0.000347886588971995,0,0.000374028402781836,0.000475026593369116,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_337",0.00651340996168582,0.000702126663650122,0.00122580884811114,0,5.58342838455464e-05,0,0.00133864328503062,0.00210674157303371,0.00320235274895842,0.000631529812325815,0,0,0,0,0,0,0,0,0,0,0.000270246639800971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000631494345255181,0,0,0.00143308298612033,0,0,0,0,0,0,0,0.00114942528735632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_8",0,0.0119907631336693,0,0,0.0777213231130006,0.0611383794023939,0.155376326093504,0.176938202247191,0.108847316395719,0.142396243770508,0.148305864416581,0.0943834421882508,0.0173985086992543,0.0259401381427475,0.0146047419484471,0.00558724701101821,0,0.00496271330378705,0,0.00164363815349998,0,0.00647622427253371,0.0179591836734694,0.00192627415008886,0.0293447022777474,0.014216575922565,0.00832847505621721,0.00180746455885725,0.00709187979763171,0.00284459262787436,0.0145456875560682,0.00477269755480975,0.0133136452760766,0.00590204369274137,0.0057085179911899,0.00995024875621891,0.122008796560893,0.0291551362836511,0.546604523405996,0.235069142759702,0,0,0.000731664741558929,0.000631359774322464,0,0,0.00232248679653859,0.00044207687716894,0.00315474085186134,0.00520603900524609,0.0205963447891398,0.0123727411555103
"ASV_171",0,0.000850353403754037,0.00112675358765771,0,0.00158728892646625,0.00246849794770229,0.00367457581740906,0.00120786516853933,0.00439506576260109,0.00126305962465163,0,0,0,0,0,0,0,0,0,3.51580353689836e-05,0.00104919283687436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_661",0,0,0,0,0,0,0,0,0,0,0,0,0.00973487986743993,0.00828856485034536,0.00411045410184281,0,0,0.000769618640694249,0,0,0.000500751126690035,0,0,0,0,0,0,0,0.000124857038690699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21961630870928e-05,0.000320371631092067,0.000165735034879691,0
"ASV_205",0,0.000366666146572842,0.00911308396171514,0.0327549862169612,0.000829537931419547,0.00216711157036654,0.00263712727151032,0.00533707865168539,0.0015194837023119,0.00225154107003116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50051065244757e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2043",0.00191570881226054,0,0,0,0,0,6.69321642515311e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25231015655808e-05,0,9.04009281161953e-05,0.0018579791295495
"ASV_415",0,0,0,0,0,0,0,0,0,0,0,0,0.0025890637945319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160815865833621,0.00191844619089201,0.0208253235934897,0.00749683999476965,0,0,0.00151736953629989,0,0.000298188504833139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169388989715668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10474274809723e-05,0,0,0,0
"ASV_1353",0,0,0,0,0,0,0,0,3.26770688669226e-05,0.000192204725490465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000340381154471486,0.000161862497808112,0,0,0,0,0,0,0.000628338045868677,0.00204107666794234,0,0,0.000181170007597452,0.000617128565744493,0,0,3.71403422111131e-05,0,0.000339972510794127,0,0,0,0,0,0,0
"ASV_462",0,0,0,0,0,0,4.01592985509186e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348043573247352,0.006302494273352
"ASV_32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504201680672269,0.00833572206615834,0.0375626439921146,0.0627344222625529,0.0682428003954215,0.0232407569769481,0.0789595912679981,0.00343997248022016,0,0,0.0315654426181889,0.0594168428470754,0.059097198548138,0.0788365862992729,0.0608553040280297,0.00373109808187971,0.0148822394950617,0.0410471697347159,0,0,0,0,0,0,0,0,0,0,0,0.000372232120132349
"ASV_9",0.0134099616858238,0.00566382175344432,0.00325644168740636,0,0.00176276810426654,0.00114813858032665,0.00768381245607577,0.00519662921348315,0.0226778857936443,0.0101868504509947,0.267320312979173,0.230713103521916,0.0135666942833471,0.0121258633921719,0.00444342384752282,0,0,0.00658156630662668,0,0.00104595155222726,0.196079834036769,0.165247220250769,0,0.00105486441552485,0.0291190651497518,0.0160919540229885,0.000496087427261634,0,0.0268542518815956,0.166375592072186,0.0112136357811098,0.00455476615961295,0.00163636803756869,0,0.0044919485832314,0,0.00539224212906592,0.00281110129456691,0.00961077669335515,0.00068614952375539,0,0,0.0034466237571913,0.00204856096987608,0.000407967012952953,0,0,0,0.0101309461376784,0.0253761029460841,0.0810142984134637,0.0243032578264189
"ASV_386",0,0,0,0,0,0,0.000174023627053981,0,0,0.000178475816526861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05269027849696e-05,0,0.00120861613452597,0.00085999312005504,0.00224272715622197,0,0,0,0.00252003663077118,0,0,0,0,0,0,0,0,0,0,0.00754716981132075,0,0,0,0,0,0
"ASV_167",0,0,0,0,0,0,0,0,0,0,0.000127049216237766,0,0.0230944490472245,0.014735226400614,0.00265227625007176,0.00121122138001094,0,0.00525463761577453,0,9.66845972647049e-05,0.00291707402373401,0,0,0.000378375279481741,0.00105693181008479,0.00502117362371446,0.00145567259678231,0,0.00122859326071648,0,0,0,0.000159763743312919,0,0.000962560410692442,0,0.00084486743036056,0,0.00101981181695985,0.00161590242872571,0.0118002875700332,0,0,0.000255230547066528,0.000548812767424805,0,0,0,0.00115457010557812,0.000827626713654506,0,0
"ASV_1217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384153661464586,9.17273404804219e-05,0.0004393986176757,0.000665456745311555,0.000438150209479253,0.000134885414840093,0,0,0,0,7.74612088789911e-05,0,0.000407751285084993,0.00114810562571757,0.000223641378624854,6.20632753345941e-05,0.000499678569341359,0.000645548960219568,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44451461048281e-05,0,0,0.000185770016719302,0,0,0,0,0,0,0.0004393986176757,0,0.000184674881681338,0,0,0,0,0,0,0,0.000220586760783685,0.00153080750095675,0,0,0.00016948162001052,0.000580588058562253,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25231015655808e-05,0.00443180756344026,0,0.000521761262407737
"ASV_217",0,0.000553899923546208,0.000866733528967473,0,0.000366911008127876,0.000143517322540831,0.00445768213915197,0.00129213483146067,0.00472183645127032,0.00130424635154244,0,0,0,0,0,0,0,0,0,8.7895088422459e-05,0.000715358752414336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35039170010448e-05,0.00368427375755877,0.000150668213526992,8.90811911427844e-05
"ASV_438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182472989195678,0.000699420971163217,0.00323017362183217,0.0119177253478524,0.00152447304289889,0.000674427074200467,0.000454479620834145,0,0.000576701268742791,0.000305103953275509,0.00123453801650892,0,0.00245987660510291,0.00165837479270315,0.00288248888005367,0.000229999196828202,0.00120390392145404,0.0019610072187802,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_666",0,0,0,0,0,0,0,0,0,0,8.76201491294938e-05,0,0.00476387738193869,0.0056792018419033,0.000183707445892416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167131539950009,0,0.000325402260331522,0,0,0,0.000280511751003134,0.00252292659485003,0,0.000951259862560448
"ASV_917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000818688349985295,0,0,0,0.000902548511982519,0,6.51793700051781e-05,0,0,0,0,0.00106786383646428,0,0,0.000594915809386301,0,0,0.000142380455179363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172869147659064,0,0,0.00211736237144586,0.000155706272790148,0,0,0,0.00179418172497757,0,0.000217859649972162,0,0.000160426735115407,0.00267891312667432,0.00106850880898541,0,0.000210390976564783,0.000349164846408068,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014405762304922,0,0.000368144787782343,0,0.000351244382805682,0.000148373956324103,6.99199416667915e-05,0,0,0.000435862790393584,0.000106509162208613,0,0.000701866966129906,0,0.000298188504833139,0,0.000146104844836655,0.000698329692816136,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1997",0,0,0,0,0,0,0.000401592985509186,0,0,0,0,0,0.00124275062137531,0.00214888718342287,0.000436305183994489,0,0.00204948031034988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_288",0,0,0,0,0,0,8.70118135269904e-05,0,0,0,6.57151118471204e-05,0,0.00683512841756421,0,0.00173373902060968,0.00160193795420802,0,0.00859849791672196,0,0,0.00301245519072259,0,0.00100840336134454,0,0.00119943946987151,0,0.00204228692682892,0,0.000554365251786704,0,0,0,0.000217859649972162,0,0.00295452570504208,0.00790917208827657,0.000670924135874562,0,0.00139968441353515,0.0025984360662926,0.00223114680946006,0,0.000675954228242259,0.000214930987003392,0.000859644777293722,0,0,0,0.00137816642884149,0.00120139361659525,0.000512271925991774,0
"ASV_2541",0,0,0,0,0,0,0,0,0,0,0,0,0.000724937862468931,0.0012279355333845,3.44451461048281e-05,0,0,0,0,0,0,0,0,0,0,0,8.32847505621721e-05,0,0,0,0,0,0,0,0,0,0,0,8.47408100052598e-05,0,0,0,0,0,0,0,4.13253878387649e-05,0,0,0,0,0
"ASV_371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490937876131829,0.00194490751766294,0.0111495578623606,0.0055572505775182,0,0,0.00475264202779393,0,0,0,0,0,0,0,0,0,0,0.0167714884696017,0,0,0,0,0,0
"ASV_657",0,0,0,0,0,0,0,0,0,0,0,0,0.00911350455675228,0.00951650038372985,0.000998909237040014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19964790955584e-05,0,0,0,0,0,0,0,0,0
"ASV_267",0,0,0,0,0,0,0.000542150530437402,0,0.000343109223102688,0,0.000311051529409703,0,0.00952775476387738,0.0112049117421335,0.00259486767323038,0.00312573259357662,0.00204948031034988,0.00825349645710039,0,0,0.00151815024123487,0.000266146202980837,0.00499399759903962,0.000859943817003956,0.00346768638814336,0.00641258318209316,0.00426924873533917,0.000701404157168485,0.000619290911905868,0.000396919901563864,0.00435729847494553,0.00150372662685787,0.000779453414344848,0,0.00820181683277518,0.00803673938002296,0.00166488581865169,0.000127777331571223,0.00482730407340307,0.00862761975136215,0.00322276761366453,0,0.000300836771910016,0.00010074890015784,0.000718799022821869,0,0,0,0.000369950280308482,0.000453859810713761,0.00143134802850643,0
"ASV_1666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000339611145238702,0.000727686486200418,0.00224272715622197,0.00113324325502332,0,0,0.000394382390492042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199637023593466,0.000224506718906725,0.000269770829680187,0,0,0,0,8.7143859988865e-05,0,0.000381013495899092,0,0,0,0.000163637426217053,0.000186762592264781,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_233",0,0,0,0,0,0,0,0,0,0,0.00111277589394457,0.000427114662490434,0,0,0.00121706182903726,0,0,0,0,0,0.00785304941539293,0.000768866808611308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119522398253509,0.000947766075314031,0,0
"ASV_2076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000742320602836751,0,0.000264696922024282,0,0,0,0,0,0.00129678277551621,0,0,0,0.000262988720705979,0.000466906480661952,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000403771702729022,0.000544464609800363,0.000206401338349731,0,0,0,0,0,0,0,0.000193848971597783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264250200220344,0.00101451016512488,0,0
"ASV_402",0,0,0,0,0,0,0,0,0,0,0,0,0.00414250207125104,0,0.000861128652620702,0,0,0.000796157214511292,0,0,0.00084253364173244,0,0,0.000768216476523534,0.00312329287699214,0.0120387174833636,0.00211470844905689,0,0.000404536805357865,0.000502765208647562,0.00717672689991029,0.00202676197533017,0.000793977391009658,0,0.00521386889125073,0,0,0.000478252298166578,0.00232014493600608,0.00455538322871921,0,0.00274160383824537,0,0,0,0,0,0,0,0,0,0
"ASV_1038",0,0,0,0,0,0,0,0,0,0,0.000105144178955393,0,0.00352112676056338,0,0.000734829783569665,0,0,0.00225577877444866,0,0,0.000874327364061966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109078288462492,0,0.000178273642613343,0,0,0,0.000190096784058318,0,0.000121961630870928,9.34417257351862e-05,0.000482138283286375,0
"ASV_1412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971788388120383,0,0.000456826209196692,3.358296671928e-05,0.000393396762490347,0,0,0,0.000487846523483712,0.000333720449054236,0.000617739675460668,2.22702977856961e-05
"ASV_1407",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230237912509593,0,0,0,0.000636925771609034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45684106533358e-05,0,0,0,0,0,0.00011789624317523,0,0,0
"ASV_1004",0,4.68084442433415e-05,0,0,0,0,0,0,3.26770688669226e-05,0,0,0,0,0,0,0,0,0.000159231442902258,0,0,0,0,0.00297719087635054,0,0.00108068308671591,0.0058681185722928,0.000459876666147646,0.000283259371164196,0.000189782698809863,0,0,0,0.000188811696642541,0,0.00133688945929506,0,0,0,0.000350651627607972,0.00169304349944377,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260717480020713,8.0931248904056e-05,0,0,0,0,2.90479533296217e-05,3.14607872747408e-05,0.000394382390492042,0.00127567291746396,0,2.55554663142446e-05,4.09093565542633e-05,0.000609008453037328,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_258",0,0,0,0,0,0,0,0,0,0,0.000109525186411867,0.000142371554163478,0.00517812758906379,0.00291634689178818,0.0014352144210345,0.000820504805813863,0,0.00294578169369178,0,0,0.00108893498978627,0,0.00480192076830732,0.00135297827208622,0.00575968458304634,0,0.00434167025756714,0.00142978539730499,0.00144334736726448,0.00055568786218941,0.00403690888119954,0.00270234930044022,0.00119096608651449,0,0.00794780783550912,0.0108432197984437,0.0038764505628308,0,0.00411723452749693,0.0108403504640644,0,0,0,0,0,0,0,0,0.000154484732436509,0.0004805574466381,0.000557472390049871,0
"ASV_268",0.0053639846743295,0.00641275686133779,0,0,0.000295124071755031,0,0.00627823700679362,0,0.0179397108079405,0.00241628797759442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_354",0,0,0,0,0,0,0,0,0,0,0.000665913133384153,0,0.00476387738193869,0.0012279355333845,0.0132039726735174,0,0,0.0216820148085242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000861128652620702,0,0,0.00342347602239856,0,0,0.00121610987910437,0,0,0,0,0,0,0,0,0,0,0.000457655929913263,0,0,0.000207217866190734,0,0,0,0,0.000170522366850452,0,0,0,0,0.000140845754471853,0,0,0,0,0,0.00116014524415784,0
